episode,episode_seed,episode_return,decision_count,normal_action_count,forced_action_count,random_action_count,policy_action_count,local_action_count,edge_action_count,cloud_action_count,drop_action_count,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,queued_jobs,started_from_waiting_jobs,waiting_timeout_drops,max_waiting_queue_length,remaining_waiting_jobs,simulation_end_time,episode_updates,global_decision_steps,global_normal_action_steps,replay_size,replay_trainable_size,replay_forced_size,masac_update_step,critic_loss,q1_loss,q2_loss,actor_loss,alpha_loss,alpha,policy_entropy,target_entropy,mean_q1,mean_q2,mean_target_q,wall_time_seconds,per_agent_returns
150,191,42.99509641426486,1368,1361,7,0,1361,557,368,436,7,1000,705,295,0,386,113,273,16,0,8234.524482329593,1360,195913,195122,195913,195122,791,194124,17.346311879508637,8.488821682333946,8.857490175261217,-202.34016500360826,-0.0009957306649405783,1.2973291873931885,2.1378614795558595,2.1419118686633953,200.08961584427777,200.09326140459845,200.09427283791933,22.171500900003593,"{""DC-1"": 93.58644652219273, ""DC-2"": -2.517036167288502, ""DC-3"": 86.29021566663417, ""DC-4"": -49.17705417798879, ""DC-5"": -85.18747542928492}"
151,192,97.62599763574552,1328,1321,7,0,1321,539,328,454,7,1000,710,290,0,334,74,260,12,0,8418.110594323336,1320,197241,196443,197241,196443,798,195444,17.775364215807482,8.695804155234134,9.079560054071022,-202.23503427216502,0.00023404743434653165,1.2924901247024536,2.1429167444055732,2.142040448658394,199.99030582543574,199.99517431548148,199.98934212886925,21.45438870000362,"{""DC-1"": 27.061196946761644, ""DC-2"": 41.56078846129734, ""DC-3"": 112.0095126733785, ""DC-4"": -35.983780462067756, ""DC-5"": -47.02171998362373}"
152,193,-203.7439292363203,1392,1378,14,0,1378,559,392,427,14,1000,660,340,0,402,89,313,20,0,8463.847356881319,1380,198633,197821,198633,197821,812,196824,16.595893192982327,8.137246192883755,8.458646983685702,-202.0758686563243,0.000465134533916843,1.2834185361862183,2.143665499790855,2.1418574763380964,199.79100488856218,199.7931376139323,199.79789608941562,22.097166899999138,"{""DC-1"": 1.1568570975725345, ""DC-2"": -30.05910337456924, ""DC-3"": -21.74611288617117, ""DC-4"": -42.70269482615753, ""DC-5"": -110.39287524699317}"
153,194,-32.033627887887945,1348,1344,4,0,1344,539,348,457,4,1000,689,311,0,373,78,295,24,0,8257.655590798095,1344,199981,199165,199981,199165,816,198168,17.40827028701703,8.422924597171091,8.985345636982293,-202.00464355377923,-0.0007319452072243578,1.2990797758102417,2.1390262801377546,2.142003625276543,199.73799985931032,199.7446282137008,199.74919613202414,20.838159199993243,"{""DC-1"": 49.41669797497893, ""DC-2"": 63.348278955165064, ""DC-3"": -36.97926640310977, ""DC-4"": -74.12368299712021, ""DC-5"": -33.69565541780164}"
154,195,-109.88061077372882,1319,1311,8,0,1311,581,319,411,8,1000,661,339,0,426,104,322,19,0,8600.971312032176,1312,201300,200476,200000,199179,821,199480,16.427229787154896,8.0426265788151,8.384603205795695,-202.2937219084763,0.0006357983800005125,1.2861671447753906,2.1444554225337216,2.141973025006492,200.0291595691588,200.03165441606103,200.04453270609787,20.214898000005633,"{""DC-1"": 2.1174028303946986, ""DC-2"": 4.57061107110123, ""DC-3"": 36.5147013627511, ""DC-4"": -98.93270598825059, ""DC-5"": -54.15062004972538}"
155,196,-76.44309126271392,1376,1366,10,0,1366,543,376,447,10,1000,683,317,0,354,68,286,22,0,7918.56530962861,1364,202676,201842,200000,199172,828,200844,17.361553473906085,8.510625078006923,8.850928387509063,-202.06378116775468,-9.671166387101215e-05,1.2886778116226196,2.1415729594370485,2.1419741132042627,199.81278191843342,199.8164755521981,199.82060362516611,20.96145040000556,"{""DC-1"": 101.5411789038909, ""DC-2"": -16.947490598725942, ""DC-3"": -50.26254642193045, ""DC-4"": -73.81971538185311, ""DC-5"": -36.95451776409491}"
156,197,141.59088375368577,1373,1367,6,0,1367,535,373,459,6,1000,729,271,0,338,96,242,18,0,8009.8884897748585,1368,204049,203209,200000,199169,831,202212,16.648457562365728,8.136690190138175,8.511767358982075,-201.73337682088217,6.128193286202619e-05,1.2877366542816162,2.1421855186161243,2.142033581148114,199.48892247607137,199.50279926277742,199.50155317295363,20.63353609999467,"{""DC-1"": 178.22043063760762, ""DC-2"": 50.088131341363145, ""DC-3"": 15.904008512612055, ""DC-4"": -86.10146541756342, ""DC-5"": -16.520221320333295}"
157,198,5.878345126866771,1374,1362,12,0,1362,504,374,484,12,1000,708,292,0,331,74,257,16,0,8483.16878091009,1360,205423,204571,200000,199162,838,203572,17.152871901848737,8.337250062998603,8.815621799405884,-201.53147731107825,-0.0002523209843382253,1.290848731994629,2.1410654385300245,2.142108917411636,199.30597917893354,199.31556921566235,199.30729189480053,21.176377700001467,"{""DC-1"": 114.87560177597788, ""DC-2"": -33.60528514892585, ""DC-3"": 22.60431239317629, ""DC-4"": -79.59089136917028, ""DC-5"": -18.40539252419025}"
158,199,-40.451491828256245,1332,1323,9,0,1323,548,332,443,9,1000,684,316,0,396,109,287,20,0,8615.33682701374,1324,206755,205894,200000,199153,847,204896,16.206150271381137,7.908326942935091,8.297823317821653,-202.10053333847185,0.00134804252525169,1.267261266708374,2.147275705171856,2.141830067440102,199.89356601634415,199.87824618060063,199.88359408652315,20.602671999993618,"{""DC-1"": 60.24533828684233, ""DC-2"": -22.49467254564719, ""DC-3"": -14.055557749512223, ""DC-4"": -52.955636425184466, ""DC-5"": -11.190963394754453}"
159,200,-39.52925032097529,1376,1364,12,0,1364,546,376,442,12,1000,691,309,0,373,89,284,20,0,7978.076109882956,1364,208131,207258,200000,199141,859,206260,16.859347809444774,8.41516809624311,8.444179726136396,-201.7982135448288,-0.0008078101432054028,1.2828441858291626,2.1384806900429933,2.1418414019769236,199.5871880047482,199.60157856423834,199.58795311443967,21.357358599998406,"{""DC-1"": 51.62569880744496, ""DC-2"": -8.296000883520207, ""DC-3"": 31.183419037679908, ""DC-4"": -74.54980704862261, ""DC-5"": -39.49256023395674}"
160,201,-141.8614232992478,1358,1345,13,0,1345,562,358,425,13,1000,664,336,0,383,74,309,21,0,8210.694616528413,1344,209489,208603,200000,199128,872,207604,17.20319390332415,8.310279710129613,8.892914187163115,-201.61000183650427,-0.0004138921723053846,1.2906873226165771,2.140495289826677,2.1422221830912997,199.3972254934765,199.4001808507102,199.39828919229052,20.60358919999271,"{""DC-1"": 71.47726279738251, ""DC-2"": -70.09895335396176, ""DC-3"": -52.03185831370233, ""DC-4"": -30.360879003442143, ""DC-5"": -60.84699542552373}"
161,202,-58.59968253313835,1373,1364,9,0,1364,563,373,428,9,1000,685,315,0,371,88,283,27,0,8920.457996287148,1364,210862,209967,200000,199119,881,208968,16.191290771856337,7.876648003229997,8.31464277299618,-201.58800352214018,0.00031740423130612993,1.2861746549606323,2.143244986747367,2.142053784687848,199.40410854529776,199.3865390005699,199.39235971400464,20.915879699998186,"{""DC-1"": 118.60191755945172, ""DC-2"": -38.71270736320686, ""DC-3"": 34.980393540845256, ""DC-4"": -143.33169917249043, ""DC-5"": -30.137587097737423}"
162,203,70.71944434981246,1293,1290,3,0,1290,560,293,437,3,1000,694,306,0,390,102,288,23,0,8216.861452062145,1292,212155,211257,200000,199116,884,210260,16.255852260456734,7.9847382550638155,8.271113989707485,-201.41954353497863,0.00016460743034078275,1.2814617156982422,2.142666137901253,2.142006280252439,199.23651249416102,199.22426009990113,199.2381027977533,19.22850389999803,"{""DC-1"": 158.47902955000583, ""DC-2"": -62.68110458235326, ""DC-3"": 29.141326125680585, ""DC-4"": -46.84648881947863, ""DC-5"": -7.373317924041667}"
163,204,18.38642496642182,1353,1345,8,0,1345,569,353,423,8,1000,696,304,0,372,87,285,23,0,7334.336827013739,1344,213508,212602,200000,199108,892,211604,17.084564271782124,8.305060706145706,8.779503527496543,-201.19046185130165,0.00015737516880454634,1.2798701524734497,2.1431252452589216,2.14253185121786,198.99880781627837,198.99755900246757,198.9883291721344,19.631917399994563,"{""DC-1"": 122.36063280988363, ""DC-2"": -20.38477297916745, ""DC-3"": 96.66216812208764, ""DC-4"": -145.4161803841445, ""DC-5"": -34.83542260223733}"
164,205,-132.028801356104,1391,1374,17,0,1374,575,391,408,17,1000,672,328,0,404,110,294,15,0,8871.737969089605,1376,214899,213976,200000,199091,909,212980,16.39862858521384,8.02257420746393,8.37605440495319,-201.1739217292431,-0.00047185341857182845,1.2876698970794678,2.1399616604281024,2.141861233946889,198.95013174899788,198.95430156796476,198.9484395648158,20.191005500004394,"{""DC-1"": 41.81079912979435, ""DC-2"": -30.49926930677379, ""DC-3"": -22.540899082895365, ""DC-4"": -78.30425813803959, ""DC-5"": -42.49517395818829}"
